dept;siren;raison_sociale;nature_juridique;mode_financ;nb_membres;total_pop_tot;total_pop_mun;dep_com;insee;siren_membre;nom_membre;ptot_2025;pmun_2025
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67506;216705061;Vendenheim;6 071;6 005
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67519;216705194;La Wantzenau;5 985;5 879
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67131;216701318;Eschau;5 912;5 847
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67137;216701375;Fegersheim;5 837;5 769
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67343;216703439;Oberhausbergen;5 708;5 652
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67309;216703090;Mundolsheim;5 306;5 236
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67389;216703892;Reichstett;4 588;4 554
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67378;216703785;Plobsheim;4 518;4 471
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67551;216705517;Wolfisheim;4 234;4 191
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67212;216702126;Holtzheim;3 932;3 890
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67256;216702563;Lampertheim;3 529;3 475
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67268;216702688;Lipsheim;2 722;2 692
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67350;216703504;Oberschaeffolsheim;2 603;2 578
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67001;216700013;Achenheim;2 591;2 570
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67124;216701243;Entzheim;2 572;2 545
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67296;216702969;Mittelhausbergen;2 098;2 075
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67182;216701821;Hangenbieten;1 816;1 788
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67326;216703264;Niederhausbergen;1 713;1 697
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67119;216701193;Eckwersheim;1 447;1 428
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67049;216700492;Blaesheim;1 422;1 408
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67065;216700658;Breuschwickersheim;1 359;1 345
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67247;216702472;Kolbsheim;1 017;997
67;246700488;Eurométropole de Strasbourg;METRO;FPU;33;522 670;517 386;67;67363;216703637;Osthoffen;824;809
67;246700744;CC des Portes de Rosheim;CC;FPU;9;18 716;18 395;67;67411;216704114;Rosheim;5 494;5 409
67;246700744;CC des Portes de Rosheim;CC;FPU;9;18 716;18 395;67;67045;216700450;Bischoffsheim;3 419;3 360
67;246700744;CC des Portes de Rosheim;CC;FPU;9;18 716;18 395;67;67052;216700526;Bœrsch;2 478;2 435
67;246700744;CC des Portes de Rosheim;CC;FPU;9;18 716;18 395;67;67172;216701722;Griesheim-près-Molsheim;2 372;2 341
67;246700744;CC des Portes de Rosheim;CC;FPU;9;18 716;18 395;67;67368;216703686;Ottrott;1 636;1 594
67;246700744;CC des Portes de Rosheim;CC;FPU;9;18 716;18 395;67;67167;216701672;Grendelbruch;1 240;1 224
67;246700744;CC des Portes de Rosheim;CC;FPU;9;18 716;18 395;67;67299;216702993;Mollkirch;905;881
67;246700744;CC des Portes de Rosheim;CC;FPU;9;18 716;18 395;67;67410;216704106;Rosenwiller;654;640
67;246700744;CC des Portes de Rosheim;CC;FPU;9;18 716;18 395;67;67428;216704288;Saint-Nabor;518;511
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67507;216705079;Villé;1 785;1 755
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67280;216702803;Maisonsgoutte;805;792
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67430;216704304;Saint-Pierre-Bois;792;776
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67063;216700633;Breitenbach;692;675
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67317;216703173;Neubois;671;654
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67092;216700922;Dieffenbach-au-Val;667;642
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67143;216701433;Fouchy;658;641
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67490;216704908;Thanvillé;638;621
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67477;216704775;Steige;637;627
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67320;216703207;Neuve-Église;635;617
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67255;216702555;Lalaye;500;491
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67003;216700039;Albé;480;471
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67493;216704932;Triembach-au-Val;440;430
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67426;216704262;Saint-Martin;375;371
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67062;216700625;Breitenau;342;337
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67427;216704270;Saint-Maurice;340;331
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67499;216704999;Urbeis;331;317
67;246700777;CC de la Vallée de Villé;CC;FPU;18;11 015;10 771;67;67022;216700229;Bassemberg;227;223
67;246700843;CC de la Basse-Zorn;CC;FA;7;17 991;17 802;67;67205;216702050;Hœrdt;4 608;4 557
67;246700843;CC de la Basse-Zorn;CC;FA;7;17 991;17 802;67;67529;216705293;Weyersheim;3 550;3 515
67;246700843;CC de la Basse-Zorn;CC;FA;7;17 991;17 802;67;67169;216701698;Gries;2 920;2 886
67;246700843;CC de la Basse-Zorn;CC;FA;7;17 991;17 802;67;67523;216705236;Weitbruch;2 758;2 721
67;246700843;CC de la Basse-Zorn;CC;FA;7;17 991;17 802;67;67156;216701565;Geudertheim;2 741;2 719
67;246700843;CC de la Basse-Zorn;CC;FA;7;17 991;17 802;67;67252;216702522;Kurtzenhouse;1 095;1 087
67;246700843;CC de la Basse-Zorn;CC;FA;7;17 991;17 802;67;67038;216700385;Bietlenheim;319;317
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67544;216705442;Wissembourg;7 725;7 541
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67351;216703512;Seebach;1 660;1 620
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67451;216704510;Schleithal;1 412;1 387
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67400;216704007;Riedseltz;1 149;1 130
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67074;216700740;Cleebourg;652;634
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67213;216702134;Hunspach;636;625
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67479;216704791;Steinseltz;623;612
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67104;216701045;Drachenbronn-Birlenbach;600;586
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67075;216700757;Climbach;478;474
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67416;216704163;Rott;477;467
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67221;216702217;Ingolsheim;366;361
67;246700926;CC du Pays de Wissembourg;CC;FA;12;16 097;15 749;67;67344;216703447;Oberhoffen-lès-Wissembourg;319;312
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67202;200063170;Hochfelden;4 092;4 039
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67539;200058303;Wingersheim les Quatre Bans;2 380;2 340
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67460;216704601;Schwindratzheim;1 775;1 763
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67005;216700054;Alteckendorf;871;858
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67534;216705343;Wilwisheim;772;768
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67135;216701359;Ettendorf;756;742
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67293;216702936;Minversheim;714;703
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67516;216705160;Waltenheim-sur-Zorn;667;659
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67107;216701078;Duntzenheim;664;656
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67287;216702878;Melsheim;569;559
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67312;216703124;Mutzenhouse;452;450
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67530;216705301;Wickersheim-Wilshausen;399;394
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67153;200077923;Geiswiller-Zœbersdorf;391;388
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67058;216700583;Bossendorf;387;383
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67220;216702209;Ingenheim;377;375
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67270;216702704;Lixhausen;367;363
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67209;216702092;Hohfrankenheim;279;275
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67166;216701664;Grassendorf;266;258
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67444;216704445;Scherlenheim;117;114
67;246700959;CC du Pays de la Zorn;CC;FPU;20;16 404;16 195;67;67225;216702258;Issenhausen;109;108
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67462;216704627;Sélestat;19 748;19 523
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67073;216700732;Châtenois;4 347;4 265
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67445;216704452;Scherwiller;3 179;3 121
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67311;216703116;Muttersholtz;2 319;2 288
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67115;216701151;Ebersheim;2 314;2 295
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67239;216702399;Kintzheim;1 719;1 691
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67019;216700195;Baldenheim;1 242;1 229
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67310;216703108;Mussig;1 142;1 124
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67362;216703629;Orschwiller;639;627
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67116;216701169;Ebersmunster;603;571
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67505;216705053;La Vancelle;415;403
67;246700967;CC de Sélestat;CC;FA;12;37 936;37 404;67;67094;216700948;Dieffenthal;269;267
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67300;216703009;Molsheim;9 452;9 328
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67313;216703132;Mutzig;6 152;6 101
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67112;216701128;Duttlenheim;2 998;2 957
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67101;216701011;Dorlisheim;2 656;2 626
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67128;216701284;Ernolsheim-Bruche;1 938;1 920
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67108;216701086;Duppigheim;1 886;1 873
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67480;216704809;Still;1 818;1 799
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67080;216700807;Dachstein;1 777;1 755
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67342;216703421;Oberhaslach;1 775;1 743
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67168;216701680;Gresswiller;1 704;1 677
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67098;216700989;Dinsheim-sur-Bruche;1 502;1 486
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67127;216701276;Ergersheim;1 487;1 467
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67008;216700088;Altorf;1 469;1 445
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67325;216703256;Niederhaslach;1 399;1 382
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67554;216705541;Wolxheim;973;963
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67473;216704734;Soultz-les-Bains;963;946
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67016;216700161;Avolsheim;777;766
67;246701064;CC de la Région de Molsheim-Mutzig;CC;FA;18;41 432;40 929;67;67188;216701888;Heiligenberg;706;695
67;246701080;CC du Pays de Sainte-Odile;CC;FPU;6;20 082;19 552;67;67348;216703488;Obernai;12 737;12 303
67;246701080;CC du Pays de Sainte-Odile;CC;FPU;6;20 082;19 552;67;67248;216702480;Krautergersheim;1 792;1 767
67;246701080;CC du Pays de Sainte-Odile;CC;FPU;6;20 082;19 552;67;67286;216702860;Meistratzheim;1 556;1 537
67;246701080;CC du Pays de Sainte-Odile;CC;FPU;6;20 082;19 552;67;67031;216700310;Bernardswiller;1 489;1 466
67;246701080;CC du Pays de Sainte-Odile;CC;FPU;6;20 082;19 552;67;67329;216703298;Niedernai;1 256;1 239
67;246701080;CC du Pays de Sainte-Odile;CC;FPU;6;20 082;19 552;67;67223;216702233;Innenheim;1 252;1 240
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67388;216703884;Reichshoffen;5 484;5 407
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67324;216703249;Niederbronn-les-Bains;4 441;4 372
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67176;216701763;Gundershoffen;3 861;3 808
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67291;216702910;Mertzwiller;3 403;3 367
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67340;216703405;Oberbronn;1 435;1 416
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67174;216701748;Gumbrechtshoffen;1 129;1 109
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67358;216703587;Offwiller;820;807
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67083;216700831;Dambach;767;755
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67558;216705582;Zinswiller;735;722
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67292;216702928;Mietesheim;676;669
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67415;216704155;Rothbach;470;468
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67502;216705020;Uttenhoffen;219;218
67;246701098;CC du Pays de Niederbronn-les-Bains;CC;FPU;13;23 614;23 291;67;67536;216705368;Windstein;174;173
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68063;216800631;Cernay;11 936;11 737
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68334;216803346;Thann;7 906;7 769
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68348;216803486;Vieux-Thann;2 911;2 874
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68040;216800409;Bitschwiller-lès-Thann;2 034;1 995
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68012;200053478;Aspach-Michelbach;1 800;1 754
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68372;216803726;Willer-sur-Thur;1 800;1 758
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68359;216803593;Wattwiller;1 704;1 648
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68342;216803429;Uffholtz;1 674;1 631
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68322;216803221;Steinbach;1 386;1 357
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68011;216800110;Aspach-le-Bas;1 299;1 273
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68180;216801803;Leimbach;958;928
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68279;216802793;Roderen;936;906
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68302;216803023;Schweighouse-Thann;777;745
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68045;216800458;Bourbach-le-Bas;570;555
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68046;216800466;Bourbach-le-Haut;422;413
68;200036465;CC de Thann-Cernay;CC;FPU;16;38 341;37 567;68;68261;216802611;Rammersmatt;228;224
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68224;216802249;Mulhouse;106 095;104 924
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68376;216803767;Wittenheim;15 622;15 491
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68154;216801548;Illzach;15 362;15 115
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68278;216802785;Rixheim;14 366;14 125
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68166;216801662;Kingersheim;13 435;13 265
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68271;216802710;Riedisheim;12 436;12 154
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68375;216803759;Wittelsheim;10 499;10 364
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68256;216802561;Pfastatt;10 381;10 275
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68056;200057909;Brunstatt-Didenheim;8 311;8 176
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68195;216801951;Lutterbach;6 853;6 755
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68300;216803007;Sausheim;5 681;5 597
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68118;216801183;Habsheim;5 153;5 061
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68043;216800433;Bollwiller;4 164;4 104
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68321;216803213;Staffelfelden;4 107;4 070
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68270;216802702;Richwiller;3 847;3 786
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68218;216802181;Morschwiller-le-Bas;3 743;3 666
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68258;216802587;Pulversheim;3 164;3 075
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68015;216800151;Baldersheim;2 625;2 577
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68384;216803841;Zillisheim;2 569;2 509
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68289;216802892;Ruelisheim;2 517;2 486
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68343;216803437;Ungersheim;2 472;2 440
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68253;216802538;Ottmarsheim;2 043;2 025
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68267;216802678;Reiningue;1 955;1 923
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68020;216800201;Bantzenheim;1 649;1 624
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68022;216800227;Battenheim;1 574;1 552
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68084;216800847;Eschentzwiller;1 562;1 510
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68072;216800722;Dietwiller;1 453;1 399
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68093;216800938;Flaxlanden;1 403;1 368
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68144;216801449;Hombourg;1 388;1 364
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68129;216801290;Heimsbrunn;1 360;1 325
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68032;216800326;Berrwiller;1 299;1 275
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68386;216803866;Zimmersheim;1 091;1 069
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68055;216800557;Bruebach;1 083;1 050
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68088;216800888;Feldkirch;1 020;1 002
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68238;216802389;Niffer;1 009;977
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68064;216800649;Chalampé;1 005;996
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68323;216803239;Steinbrunn-le-Bas;860;850
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68254;216802546;Petit-Landau;840;820
68;200066009;CA Mulhouse Alsace Agglomération;CA;FPU;39;276 825;272 950;68;68101;216801019;Galfingue;829;806
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68352;216803528;Volgelsheim;2 743;2 714
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68036;216800367;Biesheim;2 571;2 519
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68091;216800912;Fessenheim;2 384;2 335
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68041;216800417;Blodelsheim;1 985;1 959
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68231;216802314;Neuf-Brisach;1 959;1 944
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68172;216801720;Kunheim;1 890;1 857
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68225;216802256;Munchhouse;1 570;1 538
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68069;216800698;Dessenheim;1 461;1 441
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68140;216801407;Hirtzfelden;1 315;1 288
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68367;216803676;Widensolen;1 234;1 208
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68379;216803791;Wolfgantzen;1 172;1 156
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68001;216800011;Algolsheim;1 143;1 132
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68130;216801308;Heiteren;1 084;1 068
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68291;216802918;Rumersheim-le-Haut;1 077;1 052
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68076;216800763;Durrenentzen;1 071;1 059
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68246;216802462;Obersaasheim;1 052;1 039
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68290;216802900;Rustenhart;982;964
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68189;216801894;Logelheim;977;950
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68016;216800169;Balgau;954;940
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68009;216800094;Artzenheim;876;859
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68345;216803452;Urschenheim;811;796
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68360;216803601;Weckolsheim;731;719
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68351;216803510;Vogelgrun;637;630
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68008;216800086;Appenwihr;597;585
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68230;216802306;Nambsheim;591;578
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68019;216800193;Baltzenheim;571;563
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68281;216802819;Roggenhouse;475;463
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68136;216801365;Hettenschlag;350;346
68;200066025;CC Alsace Rhin Brisach;CC;FPU;29;34 600;34 031;68;68104;216801043;Geiswasser;337;329
68;200066033;CC Sud Alsace Largue;CC;FPU;44;22 777;22 331;68;68068;216800680;Dannemarie;2 301;2 258
68;200066033;CC Sud Alsace Largue;CC;FPU;44;22 777;22 331;68;68305;216803056;Seppois-le-Bas;1 449;1 426
68;200066033;CC Sud Alsace Largue;CC;FPU;44;22 777;22 331;68;68006;200055580;Bernwiller;1 239;1 209
68;200066033;CC Sud Alsace Largue;CC;FPU;44;22 777;22 331;68;68257;216802579;Pfetterhouse;981;967
68;200066033;CC Sud Alsace Largue;CC;FPU;44;22 777;22 331;68;68215;216802157;Montreux-Vieux;932;924
